time_iso8601,temperature_2m_°C,wind_speed_10m_km/h,rain_mm,snowfall_cm,relative_humidity_2m_%,dew_point_2m_°C,apparent_temperature_°C,precipitation_mm,wind_direction_10m_°,wind_gusts_10m_km/h,cloud_cover_low_%,cloud_cover_mid_%,cloud_cover_high_%,latitude,longitude,elevation,generationtime_ms,utc_offset_seconds,timezone,timezone_abbreviation
2025-07-06T06:00,17.5,8.3,0.0,0.0,82,14.5,17.8,0.0,266,21.6,97,17,100,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-06T07:00,18.0,8.2,0.0,0.0,78,14.2,18.1,0.0,255,21.6,96,1,100,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-06T08:00,18.8,9.8,0.0,0.0,73,13.8,18.6,0.0,262,24.8,100,1,55,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-06T09:00,20.2,9.4,0.1,0.0,65,13.3,19.9,0.1,275,28.1,74,34,0,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-06T10:00,21.2,7.3,0.0,0.0,60,13.3,21.2,0.0,263,26.3,100,13,4,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-06T11:00,22.1,9.1,0.0,0.0,56,13.0,21.8,0.0,249,28.1,100,36,16,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-06T12:00,22.4,10.9,0.1,0.0,54,12.7,21.6,0.1,261,31.3,100,20,22,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-06T13:00,22.5,8.3,0.1,0.0,53,12.5,22.0,0.1,257,24.8,100,100,100,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-06T14:00,17.5,10.3,3.3,0.0,79,13.9,17.3,3.3,322,38.5,2,36,34,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-06T15:00,20.4,6.1,0.1,0.0,71,14.9,21.2,0.1,317,24.1,2,3,11,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-06T16:00,21.7,11.3,0.1,0.0,60,13.7,21.5,0.1,313,31.3,69,20,0,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-06T17:00,20.3,15.3,0.0,0.0,59,11.9,18.7,0.0,329,39.2,10,21,0,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-06T18:00,20.1,15.2,0.0,0.0,59,11.8,18.4,0.0,323,37.4,20,17,0,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-06T19:00,19.7,12.9,0.0,0.0,59,11.5,18.3,0.0,320,36.7,26,29,0,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-06T20:00,18.8,12.2,0.0,0.0,63,11.6,17.5,0.0,314,33.1,74,26,0,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-06T21:00,17.7,10.7,0.0,0.0,67,11.5,16.6,0.0,310,27.4,14,9,99,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-06T22:00,17.3,10.4,0.0,0.0,69,11.5,16.2,0.0,309,23.4,100,100,100,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-06T23:00,17.0,10.2,0.0,0.0,70,11.4,16.0,0.0,311,23.4,68,100,100,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-07T00:00,16.5,9.5,0.0,0.0,72,11.4,15.5,0.0,302,22.7,93,100,97,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-07T01:00,16.0,9.3,0.0,0.0,76,11.7,15.1,0.0,310,22.7,58,100,100,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-07T02:00,15.4,9.5,0.2,0.0,80,11.9,14.6,0.2,307,20.9,100,100,100,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-07T03:00,14.7,9.7,0.6,0.0,84,12.1,14.0,0.6,305,21.6,86,100,100,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-07T04:00,14.0,11.6,2.4,0.0,93,13.0,13.3,2.4,318,25.2,98,100,100,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-07T05:00,14.0,11.9,3.0,0.0,91,12.6,13.1,3.0,357,23.4,100,100,100,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-07T06:00,13.4,15.5,2.8,0.0,95,12.7,12.0,2.8,9,32.0,100,100,96,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-07T07:00,13.5,15.9,0.8,0.0,92,12.3,11.9,0.8,6,32.8,53,100,24,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-07T08:00,13.7,13.9,0.2,0.0,90,12.1,12.3,0.2,356,33.8,14,100,0,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-07T09:00,14.0,13.4,0.0,0.0,83,11.2,12.4,0.0,353,33.5,32,100,0,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-07T10:00,15.2,16.2,0.0,0.0,73,10.4,13.0,0.0,358,38.9,19,9,8,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-07T11:00,17.6,15.8,0.0,0.0,58,9.3,15.8,0.0,352,42.8,15,30,0,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-07T12:00,18.5,17.8,0.0,0.0,50,8.0,15.9,0.0,353,44.6,100,35,0,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-07T13:00,19.2,18.3,0.0,0.0,47,7.7,17.1,0.0,342,47.2,42,46,17,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-07T14:00,18.4,16.5,0.0,0.0,51,8.1,15.5,0.0,333,45.0,19,96,0,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-07T15:00,18.8,15.7,0.0,0.0,51,8.3,16.0,0.0,323,40.0,53,82,0,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-07T16:00,19.3,16.0,0.0,0.0,48,7.9,16.4,0.0,316,41.8,30,66,0,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-07T17:00,19.5,15.3,0.0,0.0,48,8.3,16.8,0.0,309,38.9,26,84,9,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-07T18:00,19.0,14.6,0.0,0.0,53,9.3,16.7,0.0,305,37.1,28,3,1,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-07T19:00,18.2,12.7,0.0,0.0,56,9.2,16.2,0.0,306,33.1,2,0,0,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-07T20:00,17.1,10.9,0.0,0.0,60,9.4,15.4,0.0,297,28.8,2,2,0,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-07T21:00,16.2,13.7,0.0,0.0,64,9.3,14.0,0.0,302,29.9,0,0,0,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-07T22:00,15.3,10.7,0.0,0.0,67,9.2,13.5,0.0,299,29.9,0,1,0,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
2025-07-07T23:00,14.8,11.0,0.0,0.0,69,9.2,12.9,0.0,294,23.0,96,80,0,51.493847,-0.1630249,29.0,0.3751516342163086,0,GMT,GMT
